,x,y,l
1725,27.1214,18.2595,18.0
1726,25.8518,18.6183,18.0
1727,27.7332,16.9968,18.0
1728,27.0846,17.075,18.0
1729,27.7884,18.3492,18.0
1730,28.2898,17.9536,18.0
1731,27.0478,17.8271,18.0
1732,28.2139,18.133,18.0
1733,27.5032,18.3975,18.0
1734,26.252,18.4389,18.0
1735,27.1352,18.3906,18.0
1736,26.9972,17.1831,18.0
1737,26.9926,17.1923,18.0
1738,28.3542,16.6564,18.0
1739,27.6688,16.0009,18.0
1740,27.885,16.4747,18.0
1741,27.7056,18.7379,18.0
1742,25.9139,17.949,18.0
1743,26.6062,18.2963,18.0
1744,28.0069,17.9053,18.0
1745,27.8942,16.9209,18.0
1746,26.7488,16.0814,18.0
1747,26.3118,16.2907,18.0
1748,27.1628,16.73,18.0
1749,28.4117,18.1192,18.0
1750,27.0064,18.179,18.0
1751,26.551,17.6247,18.0
1752,27.2732,19.5176,18.0
1753,26.7166,17.5143,18.0
1754,27.0386,15.8077,18.0
1755,28.6693,17.4775,18.0
1756,28.6003,17.8593,18.0
1757,26.6154,17.7834,18.0
1758,27.379,17.9076,18.0
1759,27.4549,17.4959,18.0
1760,28.1196,18.2365,18.0
1761,28.1173,17.7259,18.0
1762,29.2926,17.4614,18.0
1763,28.6486,16.5667,18.0
1764,27.2824,17.1394,18.0
1765,27.5124,17.0313,18.0
1766,27.1513,17.236,18.0
1767,26.919,16.27,18.0
1768,27.7447,16.8749,18.0
1769,26.6729,17.3441,18.0
1770,25.8058,17.2751,18.0
1771,26.1646,15.9687,18.0
1772,27.4687,15.6329,18.0
1773,26.9282,18.1146,18.0
1774,26.1554,17.5764,18.0
1775,27.0524,17.6385,18.0
1776,26.6085,18.4205,18.0
1777,27.6021,18.9288,18.0
1778,25.677,17.9214,18.0
1779,26.0565,17.1831,18.0
1780,27.2111,18.6896,18.0
1781,27.2686,17.834,18.0
1782,27.5423,16.4609,18.0
1783,27.4043,17.0865,18.0
1784,28.046,18.0456,18.0
1785,27.6596,16.8726,18.0
1786,27.5216,16.5345,18.0
1787,27.2571,16.9623,18.0
1788,27.0248,17.4913,18.0
1789,27.4963,17.4062,18.0
1790,27.563,16.9324,18.0
1791,28.0161,16.8726,18.0
1792,26.8201,19.0576,18.0
1793,26.3371,18.1192,18.0
1794,25.9208,17.8547,18.0
1795,27.1352,18.9265,18.0
1796,25.8311,18.0295,18.0
1797,27.1881,17.6339,18.0
1798,27.6435,17.9789,18.0
1799,25.7897,17.7328,18.0
1800,11.7735,8.1878,19.0
1801,12.0909,7.6795,19.0
1802,11.509,8.7743,19.0
1803,11.1985,8.3442,19.0
1804,11.0536,8.289,19.0
1805,11.3319,8.0452,19.0
1806,10.6051,6.9044,19.0
1807,13.0017,6.6192,19.0
1808,11.5665,8.9905,19.0
1809,11.7022,8.289,19.0
1810,12.0794,8.5328,19.0
1811,11.8379,8.1648,19.0
1812,10.8443,7.7301,19.0
1813,11.5849,9.7656,19.0
1814,12.6751,7.4955,19.0
1815,11.9966,7.7669,19.0
1816,12.1576,8.8249,19.0
1817,12.0357,7.5116,19.0
1818,10.474,7.9302,19.0
1819,11.4745,7.415,19.0
1820,11.4009,8.4086,19.0
1821,12.3002,8.6248,19.0
1822,10.4579,9.0204,19.0
1823,10.9018,9.2573,19.0
1824,12.3025,7.9969,19.0
1825,11.2859,8.082,19.0
1826,12.5118,8.933,19.0
1827,11.946,6.8607,19.0
1828,10.4993,8.9307,19.0
1829,10.8949,9.9036,19.0
1830,11.1502,8.1924,19.0
1831,11.3825,8.4086,19.0
1832,12.337,8.2614,19.0
1833,10.5384,8.1648,19.0
1834,11.4699,6.8929,19.0
1835,12.061,8.3465,19.0
1836,11.4078,9.1285,19.0
1837,10.5752,8.5903,19.0
1838,12.958,7.4817,19.0
1839,10.8075,7.3046,19.0
1840,9.9634,7.8497,19.0
1841,10.9892,9.5747,19.0
1842,10.98,8.9146,19.0
1843,10.6741,8.4684,19.0
1844,11.4952,7.8451,19.0
1845,11.9345,8.4362,19.0
1846,12.8131,8.0498,19.0
1847,12.4382,8.5857,19.0
1848,12.4152,9.8875,19.0
1849,10.2693,8.289,19.0
1850,11.0812,8.4523,19.0
1851,10.2233,7.576,19.0
1852,11.3135,9.2159,19.0
1853,11.7275,7.484,19.0
1854,11.1571,9.8783,19.0
1855,11.9943,8.7858,19.0
1856,13.0109,7.9072,19.0
1857,10.1796,8.45,19.0
1858,11.8402,9.0135,19.0
1859,11.601,8.9813,19.0
1860,11.6378,8.9629,19.0
1861,10.7546,8.1694,19.0
1862,10.2141,7.4058,19.0
1863,9.6368,8.1947,19.0
1864,11.3733,8.2315,19.0
1865,9.7909,9.1561,19.0
1866,11.647,9.163,19.0
1867,11.1134,7.2264,19.0
1868,11.9713,8.1694,19.0
1869,9.8829,8.772,19.0
1870,12.2312,8.1809,19.0
1871,11.8333,7.1689,19.0
1872,12.1461,7.7554,19.0
1873,11.5458,7.3667,19.0
1874,9.0411,8.5466,19.0
1875,11.0329,7.3391,19.0
1876,11.5481,8.8617,19.0
1877,11.9161,8.2246,19.0
1878,10.1796,7.9578,19.0
1879,11.8103,8.2269,19.0
1880,10.9938,8.7145,19.0
1881,11.7321,7.7577,19.0
1882,11.0766,9.025,19.0
1883,11.8816,9.2872,19.0
1884,10.4924,8.8686,19.0
1885,11.7919,8.0613,19.0
1886,12.1967,9.3677,19.0
1887,10.474,8.588,19.0
1888,11.3963,7.5185,19.0
1889,12.0403,7.8911,19.0
1890,11.3457,8.8111,19.0
1891,11.67,8.5765,19.0
1892,11.3641,7.0999,19.0
1893,10.9064,7.2655,19.0
1894,11.3802,8.4086,19.0
1895,10.9501,8.6156,19.0
1896,11.6631,8.2039,19.0
1897,11.9851,9.6345,19.0
1898,12.0587,7.7347,19.0
1899,10.451,6.84,19.0
1900,4.3629,28.2208,20.0
1901,4.3284,26.9972,20.0
1902,5.5566,27.0041,20.0
1903,6.3202,27.3445,20.0
1904,4.4457,27.3008,20.0
1905,4.5998,26.3762,20.0
1906,5.2737,27.8206,20.0
1907,4.8344,27.0524,20.0
1908,4.908,29.2995,20.0
1909,7.2264,28.4278,20.0
1910,4.7447,26.8132,20.0
1911,5.6762,27.3238,20.0
1912,5.8924,28.2116,20.0
1913,5.4048,27.8114,20.0
1914,4.9034,26.8017,20.0
1915,4.7677,28.5727,20.0
1916,6.2673,26.8638,20.0
1917,6.3616,27.5584,20.0
1918,6.8492,28.3956,20.0
1919,6.1983,27.103,20.0
1920,7.1482,27.9724,20.0
1921,4.9402,27.2088,20.0
1922,5.2254,28.5014,20.0
1923,5.2116,27.6941,20.0
1924,6.6813,27.5607,20.0
1925,5.7659,28.1978,20.0
1926,5.6693,27.0225,20.0
1927,6.3869,27.2364,20.0
1928,5.2576,27.5492,20.0
1929,5.092,27.5538,20.0
1930,5.3013,27.6251,20.0
1931,4.149,27.2985,20.0
1932,5.5267,27.0777,20.0
1933,5.4324,27.5009,20.0
1934,5.3519,27.8413,20.0
1935,5.897,28.5336,20.0
1936,4.9379,27.7424,20.0
1937,5.3565,27.1145,20.0
1938,3.9328,26.7189,20.0
1939,5.5152,27.747,20.0
1940,3.7488,26.0611,20.0
1941,5.989,26.2382,20.0
1942,6.1845,27.9356,20.0
1943,4.1329,28.3266,20.0
1944,5.138,27.678,20.0
1945,5.8418,27.4595,20.0
1946,4.6274,28.9177,20.0
1947,5.644,28.0621,20.0
1948,4.6251,27.8045,20.0
1949,5.0345,27.6366,20.0
1950,5.8993,27.2824,20.0
1951,6.0626,27.0731,20.0
1952,4.8321,28.1035,20.0
1953,5.6808,27.9379,20.0
1954,5.0966,27.3445,20.0
1955,6.5939,28.1771,20.0
1956,4.6458,27.6711,20.0
1957,4.7999,28.368,20.0
1958,5.4462,29.2742,20.0
1959,4.3376,27.3077,20.0
1960,5.5612,27.6665,20.0
1961,6.6008,27.8275,20.0
1962,5.0644,27.5676,20.0
1963,4.4135,27.2778,20.0
1964,4.0271,27.2755,20.0
1965,4.7263,26.3716,20.0
1966,4.7309,26.7304,20.0
1967,5.897,29.2558,20.0
1968,5.0092,27.1651,20.0
1969,6.2696,27.3215,20.0
1970,6.4398,27.1329,20.0
1971,6.1086,27.885,20.0
1972,5.9269,27.8781,20.0
1973,6.2719,27.4687,20.0
1974,5.9729,27.9908,20.0
1975,5.2599,27.9471,20.0
1976,4.5676,27.9172,20.0
1977,6.3156,26.7856,20.0
1978,4.7447,27.1214,20.0
1979,4.5561,28.4784,20.0
1980,5.2001,28.046,20.0
1981,6.3317,27.4365,20.0
1982,5.9269,26.9374,20.0
1983,6.3179,27.7286,20.0
1984,3.5556,26.9305,20.0
1985,6.2604,26.6361,20.0
1986,5.0506,27.5699,20.0
1987,6.9688,27.563,20.0
1988,5.6486,27.2042,20.0
1989,5.5083,27.6642,20.0
1990,5.5911,28.6877,20.0
1991,5.5382,27.3008,20.0
1992,5.1081,27.5147,20.0
1993,4.3905,27.8252,20.0
1994,4.8505,27.9793,20.0
1995,5.4232,27.2709,20.0
1996,5.7383,27.8551,20.0
1997,5.9016,27.8045,20.0
1998,6.5525,26.9374,20.0
1999,4.3652,25.9622,20.0
2000,8.772,20.778,21.0
2001,9.6943,23.1999,21.0
2002,9.6713,20.6906,21.0
2003,8.6225,22.2132,21.0
2004,8.8134,21.1,21.0
2005,8.3005,21.2426,21.0
2006,8.8617,21.4059,21.0
2007,8.6754,19.7982,21.0
2008,7.1666,20.1018,21.0
2009,9.3838,21.2357,21.0
2010,9.0641,21.8015,21.0
2011,8.5489,21.6405,21.0
2012,8.8663,20.6929,21.0
2013,7.4035,20.1777,21.0
2014,8.6294,23.0297,21.0
2015,9.2113,21.9556,21.0
2016,9.2573,22.0246,21.0
2017,7.5116,22.5421,21.0
2018,8.9307,22.3121,21.0
2019,8.9215,21.2863,21.0
2020,8.9859,19.1082,21.0
2021,9.3815,21.6796,21.0
2022,8.151,21.7072,21.0
2023,8.6317,21.1184,21.0
2024,8.8318,20.3847,21.0
2025,8.2315,20.6768,21.0
2026,7.9509,20.6975,21.0
2027,8.312,21.3484,21.0
2028,8.4569,21.3185,21.0
2029,9.1147,21.5784,21.0
2030,7.806,22.0729,21.0
2031,9.6368,21.6888,21.0
2032,7.6726,22.1212,21.0
2033,8.9238,20.2444,21.0
2034,8.7559,21.7716,21.0
2035,8.9583,20.3226,21.0
2036,7.829,21.0218,21.0
2037,9.4459,21.9257,21.0
2038,9.0733,21.3852,21.0
2039,7.8152,21.4979,21.0
2040,8.6409,22.4202,21.0
2041,8.8364,20.7849,21.0
2042,7.8474,21.1046,21.0
2043,7.5668,20.5986,21.0
2044,9.5563,21.7555,21.0
2045,9.0526,22.1511,21.0
2046,9.3125,20.8309,21.0
2047,8.1119,21.7785,21.0
2048,9.9197,20.4928,21.0
2049,9.4597,21.0471,21.0
2050,9.4781,20.6239,21.0
2051,10.0048,21.4542,21.0
2052,8.9169,19.8419,21.0
2053,8.8042,22.2707,21.0
2054,9.9749,20.5388,21.0
2055,7.5576,20.1616,21.0
2056,7.6611,20.5043,21.0
2057,9.0825,22.5605,21.0
2058,8.5834,21.8636,21.0
2059,9.4505,22.1787,21.0
2060,8.2315,20.9505,21.0
2061,7.9923,19.4601,21.0
2062,8.3925,21.2242,21.0
2063,8.1073,22.1235,21.0
2064,7.668,20.3916,21.0
2065,9.669,20.2674,21.0
2066,8.6041,21.3622,21.0
2067,8.611,21.5255,21.0
2068,7.6427,22.1948,21.0
2069,8.6938,21.0011,21.0
2070,6.5617,21.4841,21.0
2071,9.5333,21.3852,21.0
2072,8.864,21.5117,21.0
2073,8.4132,21.1115,21.0
2074,7.8681,19.4348,21.0
2075,8.0475,20.0328,21.0
2076,9.6828,21.5922,21.0
2077,8.6915,20.3778,21.0
2078,8.5098,22.0315,21.0
2079,9.0802,21.5347,21.0
2080,9.1584,20.9436,21.0
2081,9.8783,19.5567,21.0
2082,9.4413,23.055,21.0
2083,9.3608,20.9551,21.0
2084,8.4086,20.6354,21.0
2085,8.8318,21.6129,21.0
2086,9.1538,21.7509,21.0
2087,7.8014,22.0361,21.0
2088,8.45,20.9804,21.0
2089,7.8359,22.7031,21.0
2090,7.6726,21.2334,21.0
2091,8.1602,20.7389,21.0
2092,8.4201,19.6993,21.0
2093,9.9197,21.2012,21.0
2094,10.2716,20.3709,21.0
2095,8.5351,22.0315,21.0
2096,9.4965,21.7003,21.0
2097,9.2343,21.4611,21.0
2098,8.6593,21.0011,21.0
2099,8.0268,20.3249,21.0
2100,14.2138,27.5331,22.0
2101,14.3173,27.5768,22.0
2102,15.2074,28.1196,22.0
2103,14.4737,25.5712,22.0
2104,14.2276,27.4802,22.0
2105,13.1742,27.0156,22.0
2106,14.3679,25.861,22.0
2107,14.3587,26.7994,22.0
2108,14.2092,26.1485,22.0
2109,14.1655,27.2617,22.0
2110,13.4134,26.7672,22.0
2111,14.3242,26.6568,22.0
2112,13.3881,26.0013,22.0
2113,13.2363,26.1554,22.0
2114,14.4737,26.965,22.0
2115,15.4719,26.8868,22.0
2116,13.7101,26.5119,22.0
2117,13.7423,25.1411,22.0
2118,13.901,25.7368,22.0
2119,14.7819,26.643,22.0
2120,13.924,25.2906,22.0
2121,14.8233,26.2842,22.0
2122,14.0068,28.3795,22.0
2123,13.464,27.5055,22.0
2124,15.4466,26.4107,22.0
2125,14.7359,27.4825,22.0
2126,14.1885,27.6826,22.0
2127,14.4691,25.2446,22.0
2128,15.6881,26.9742,22.0
2129,13.0753,28.7199,22.0
2130,13.0477,26.8408,22.0
2131,14.7451,24.9019,22.0
2132,14.2598,26.0105,22.0
2133,14.4254,27.8022,22.0
2134,12.9051,25.7805,22.0
2135,14.9406,27.6757,22.0
2136,13.0615,26.965,22.0
2137,14.0459,26.3463,22.0
2138,13.3881,26.1278,22.0
2139,14.3127,25.9645,22.0
2140,14.7359,27.5722,22.0
2141,14.1839,26.3417,22.0
2142,13.3536,26.3026,22.0
2143,13.4962,26.5947,22.0
2144,13.9907,25.6471,22.0
2145,13.2409,26.8707,22.0
2146,14.0666,26.9903,22.0
2147,13.4801,27.5791,22.0
2148,16.914,26.6821,22.0
2149,14.5611,26.9167,22.0
2150,14.4737,26.8224,22.0
2151,13.8021,26.9673,22.0
2152,13.1466,26.896,22.0
2153,13.1627,26.8454,22.0
2154,15.5961,25.0813,22.0
2155,14.729,27.4756,22.0
2156,15.1177,27.7953,22.0
2157,14.568,25.7483,22.0
2158,12.6613,26.5349,22.0
2159,13.9953,26.8615,22.0
2160,13.6825,26.7695,22.0
2161,13.2593,27.5952,22.0
2162,14.2368,26.9742,22.0
2163,14.1678,26.0542,22.0
2164,14.6738,27.7746,22.0
2165,14.2115,25.9898,22.0
2166,14.1586,25.5413,22.0
2167,14.3587,26.0542,22.0
2168,13.4985,27.1513,22.0
2169,14.0919,26.0703,22.0
2170,14.6232,26.2865,22.0
2171,13.9631,27.5032,22.0
2172,13.855,26.6223,22.0
2173,13.8412,26.2428,22.0
2174,14.5059,27.3077,22.0
2175,14.0873,28.6118,22.0
2176,13.1742,26.9213,22.0
2177,13.4686,26.9489,22.0
2178,14.0804,27.5331,22.0
2179,14.8854,26.9443,22.0
2180,13.8136,25.9277,22.0
2181,14.0919,26.5947,22.0
2182,14.5289,26.5602,22.0
2183,14.6807,25.7828,22.0
2184,15.1476,26.3417,22.0
2185,15.3868,26.2612,22.0
2186,13.4548,26.758,22.0
2187,13.0592,28.0368,22.0
2188,13.4088,27.1513,22.0
2189,13.2317,27.8551,22.0
2190,14.5542,26.1278,22.0
2191,13.0983,25.2354,22.0
2192,14.1195,25.7161,22.0
2193,12.8085,26.574,22.0
2194,13.2501,26.5096,22.0
2195,14.7727,26.4866,22.0
2196,13.4709,27.3031,22.0
2197,13.7538,27.9471,22.0
2198,13.7906,26.2635,22.0
2199,14.4806,27.5561,22.0
2200,24.435,27.8137,23.0
2201,25.3136,28.0115,23.0
2202,26.0795,28.0667,23.0
2203,23.8025,26.9719,23.0
2204,25.4148,27.2663,23.0
2205,24.9663,29.15,23.0
2206,25.2216,27.1743,23.0
2207,24.4166,28.5175,23.0
2208,25.4194,26.6568,23.0
2209,24.5891,27.4296,23.0
2210,25.5597,26.9328,23.0
2211,24.7616,26.4866,23.0
2212,25.7759,28.6923,23.0
2213,26.6936,28.1863,23.0
2214,24.3637,26.8707,23.0
2215,25.1963,27.2479,23.0
2216,28.7268,26.7212,23.0
2217,25.7506,27.0731,23.0
2218,26.1048,26.1876,23.0
2219,24.0325,26.4337,23.0
2220,25.4378,27.5952,23.0
2221,25.7138,28.7935,23.0
2222,26.1416,28.5451,23.0
2223,25.1825,26.3578,23.0
2224,24.8375,27.8896,23.0
2225,25.2952,27.057,23.0
2226,24.5776,27.8206,23.0
2227,25.1917,27.563,23.0
2228,24.9341,28.2507,23.0
2229,23.3747,28.3703,23.0
2230,25.9599,28.5796,23.0
2231,24.0601,27.1904,23.0
2232,25.4815,29.3616,23.0
2233,24.5385,29.7963,23.0
2234,26.1899,28.0414,23.0
2235,24.1291,27.4181,23.0
2236,24.849,27.5837,23.0
2237,25.7736,27.4549,23.0
2238,24.7984,27.4687,23.0
2239,25.7943,28.4807,23.0
2240,24.9962,27.8045,23.0
2241,24.5431,28.6923,23.0
2242,24.2993,28.5497,23.0
2243,26.0772,28.7268,23.0
2244,25.6862,27.7378,23.0
2245,25.9944,27.0202,23.0
2246,23.2252,29.2466,23.0
2247,25.6195,29.8538,23.0
2248,24.136,28.4922,23.0
2249,24.9548,28.7107,23.0
2250,25.2032,28.3381,23.0
2251,24.2487,27.5078,23.0
2252,26.4567,29.012,23.0
2253,25.3389,27.8574,23.0
2254,26.2635,28.6946,23.0
2255,25.2883,28.0391,23.0
2256,26.5119,27.8436,23.0
2257,25.2262,27.5193,23.0
2258,25.4171,27.1099,23.0
2259,25.5712,27.3077,23.0
2260,26.0634,27.0685,23.0
2261,24.9571,28.4646,23.0
2262,25.0997,29.0787,23.0
2263,25.1687,29.1247,23.0
2264,24.4005,27.6872,23.0
2265,26.3831,29.2351,23.0
2266,25.5114,28.9407,23.0
2267,24.8559,27.1191,23.0
2268,24.32,28.0989,23.0
2269,23.745,27.4066,23.0
2270,25.5367,27.8045,23.0
2271,25.4286,28.0506,23.0
2272,24.9065,26.6867,23.0
2273,25.5413,28.3427,23.0
2274,25.884,27.9586,23.0
2275,27.8666,29.2903,23.0
2276,26.3302,28.2829,23.0
2277,25.9622,27.0064,23.0
2278,25.7414,28.1334,23.0
2279,23.8485,28.0069,23.0
2280,25.4976,25.1802,23.0
2281,24.8996,27.3928,23.0
2282,25.6701,27.126,23.0
2283,25.9852,28.5313,23.0
2284,25.4309,27.8873,23.0
2285,27.1099,27.0593,23.0
2286,25.4815,27.2479,23.0
2287,24.0946,27.0938,23.0
2288,24.6052,27.655,23.0
2289,24.8191,25.0031,23.0
2290,25.2607,27.3514,23.0
2291,25.3849,29.4375,23.0
2292,24.2441,27.6481,23.0
2293,24.6696,26.8523,23.0
2294,24.228,27.1076,23.0
2295,25.3711,28.2898,23.0
2296,24.412,27.4043,23.0
2297,24.7938,28.7429,23.0
2298,25.1411,27.0064,23.0
2299,24.2717,27.6274,23.0
2300,26.6821,22.9722,24.0
2301,26.0749,22.4961,24.0
2302,26.6775,21.4588,24.0
2303,26.7143,21.8613,24.0
2304,27.2157,23.9359,24.0
2305,27.126,21.974,24.0
2306,27.3537,21.5945,24.0
2307,27.2824,21.4749,24.0
2308,26.9581,22.4662,24.0
2309,27.0432,21.9487,24.0
2310,26.942,22.342,24.0
2311,26.3394,23.2551,24.0
2312,25.3734,21.7762,24.0
2313,26.2865,21.5646,24.0
2314,26.8891,21.9648,24.0
2315,27.103,21.3277,24.0
2316,27.6159,22.319,24.0
2317,26.2612,22.4294,24.0
2318,27.126,20.7527,24.0
2319,26.5671,21.33,24.0
2320,26.7488,22.7054,24.0
2321,26.5165,22.5467,24.0
2322,26.6292,22.1626,24.0
2323,27.6941,23.5265,24.0
2324,26.6108,22.1097,24.0
2325,27.1421,21.7877,24.0
2326,26.7051,20.7803,24.0
2327,27.5883,22.0154,24.0
2328,25.5252,21.5439,24.0
2329,26.0588,21.1207,24.0
2330,26.6752,22.0959,24.0
2331,26.8339,21.2219,24.0
2332,27.0202,20.6561,24.0
2333,26.9351,21.9096,24.0
2334,26.1876,22.9998,24.0
2335,27.3238,20.5319,24.0
2336,26.1002,19.7499,24.0
2337,25.7713,23.0297,24.0
2338,26.3578,21.6359,24.0
2339,26.2566,21.8889,24.0
2340,27.8689,21.7693,24.0
2341,27.7263,22.5467,24.0
2342,26.229,22.0982,24.0
2343,26.5349,21.9763,24.0
2344,26.459,22.4087,24.0
2345,26.4084,21.5577,24.0
2346,27.1375,22.4524,24.0
2347,25.0422,23.0872,24.0
2348,27.3514,20.5894,24.0
2349,27.793,22.5352,24.0
2350,26.5119,22.5099,24.0
2351,27.2387,22.3006,24.0
2352,25.8196,21.0839,24.0
2353,26.7212,21.008,24.0
2354,26.6959,21.6589,24.0
2355,25.9139,23.2183,24.0
2356,27.1697,22.112,24.0
2357,27.2525,21.8613,24.0
2358,26.2221,21.675,24.0
2359,26.7925,21.3829,24.0
2360,26.0542,23.1378,24.0
2361,27.2548,20.8562,24.0
2362,26.6545,22.6042,24.0
2363,26.8224,22.4156,24.0
2364,27.1076,22.365,24.0
2365,27.1881,21.6888,24.0
2366,27.5768,21.5899,24.0
2367,26.321,22.0292,24.0
2368,25.4033,22.7284,24.0
2369,27.0593,21.629,24.0
2370,27.4135,22.3443,24.0
2371,26.2175,21.5738,24.0
2372,27.0225,22.4984,24.0
2373,27.2571,22.6479,24.0
2374,25.8679,22.0039,24.0
2375,27.8367,22.6226,24.0
2376,26.7051,23.3057,24.0
2377,28.092,22.8411,24.0
2378,26.9305,22.4064,24.0
2379,26.5648,21.1506,24.0
2380,28.1426,21.4956,24.0
2381,27.3192,22.4041,24.0
2382,26.6246,21.2403,24.0
2383,26.114,21.3047,24.0
2384,25.4723,22.5513,24.0
2385,27.4181,21.5715,24.0
2386,27.2617,20.0374,24.0
2387,26.6614,21.4542,24.0
2388,28.5014,21.9326,24.0
2389,27.0455,22.5789,24.0
2390,28.1035,21.3898,24.0
2391,27.103,21.8475,24.0
2392,26.5487,21.4795,24.0
2393,26.9006,21.261,24.0
2394,26.3693,22.6318,24.0
2395,26.5372,23.3103,24.0
2396,27.3606,24.0371,24.0
2397,26.2612,22.6134,24.0
2398,25.2883,22.1902,24.0
2399,25.7184,22.4915,24.0
2400,22.6801,4.5492,25.0
2401,22.2454,5.8211,25.0
2402,22.0936,6.1063,25.0
2403,22.9837,6.2075,25.0
2404,21.2196,5.7636,25.0
2405,20.3709,6.0534,25.0
2406,23.1792,5.0713,25.0
2407,21.813,7.0953,25.0
2408,21.5025,5.4853,25.0
2409,22.9193,4.3583,25.0
2410,21.3392,5.7406,25.0
2411,22.3282,5.3519,25.0
2412,21.8153,5.2323,25.0
2413,22.2132,4.6412,25.0
2414,21.4519,4.701,25.0
2415,22.5651,6.0718,25.0
2416,21.8659,6.0028,25.0
2417,22.6755,4.6021,25.0
2418,20.0857,6.1937,25.0
2419,20.9988,5.2645,25.0
2420,22.1925,6.4467,25.0
2421,22.0982,6.0925,25.0
2422,22.135,5.9821,25.0
2423,22.9492,4.6412,25.0
2424,22.963,4.5193,25.0
2425,22.1879,5.8441,25.0
2426,20.8401,5.6946,25.0
2427,21.6589,6.6928,25.0
2428,22.1695,5.3703,25.0
2429,22.158,6.104,25.0
2430,21.2081,4.8758,25.0
2431,21.5347,5.2714,25.0
2432,21.2725,4.5607,25.0
2433,22.6617,6.4421,25.0
2434,22.5007,5.3381,25.0
2435,21.5071,5.0897,25.0
2436,22.3466,6.1316,25.0
2437,21.4519,3.8776,25.0
2438,23.5403,6.1569,25.0
2439,22.2224,4.6734,25.0
2440,21.3185,5.9177,25.0
2441,21.1575,4.8804,25.0
2442,22.2431,5.3795,25.0
2443,23.5955,5.3795,25.0
2444,22.4547,6.2811,25.0
2445,22.5674,4.7677,25.0
2446,21.7739,4.0938,25.0
2447,21.8199,5.8234,25.0
2448,21.6589,5.4646,25.0
2449,21.3576,6.4306,25.0
2450,23.2689,6.0051,25.0
2451,22.7537,5.5934,25.0
2452,22.1695,5.7728,25.0
2453,22.5812,5.0437,25.0
2454,22.9814,6.8515,25.0
2455,22.6364,6.8653,25.0
2456,22.7606,5.9407,25.0
2457,21.8705,4.1858,25.0
2458,23.1194,5.621,25.0
2459,23.0527,5.1702,25.0
2460,23.0159,5.9131,25.0
2461,22.0568,5.782,25.0
2462,21.9027,4.701,25.0
2463,21.6589,5.8602,25.0
2464,21.8475,6.7549,25.0
2465,20.341,5.5658,25.0
2466,21.8774,5.2231,25.0
2467,21.8682,4.8482,25.0
2468,22.0729,5.2691,25.0
2469,21.9257,5.4048,25.0
2470,21.5692,4.5561,25.0
2471,22.2086,5.5221,25.0
2472,22.5421,5.874,25.0
2473,20.1501,7.231,25.0
2474,23.0205,5.2093,25.0
2475,21.8406,7.001,25.0
2476,22.5352,5.8878,25.0
2477,23.2505,5.1886,25.0
2478,23.6668,7.5024,25.0
2479,20.7504,5.2898,25.0
2480,22.4432,4.0892,25.0
2481,22.2569,5.9798,25.0
2482,22.2707,5.5773,25.0
2483,21.859,4.8827,25.0
2484,22.6456,6.702,25.0
2485,23.2919,5.1196,25.0
2486,23.8761,6.3754,25.0
2487,22.296,6.0051,25.0
2488,21.8153,6.0718,25.0
2489,21.7371,5.3979,25.0
2490,22.6571,5.2806,25.0
2491,22.3903,6.3869,25.0
2492,22.2247,5.6302,25.0
2493,22.2201,5.4071,25.0
2494,21.2311,5.9867,25.0
2495,21.767,6.2696,25.0
2496,21.7233,6.5387,25.0
2497,22.2569,5.8441,25.0
2498,21.583,3.7925,25.0
2499,21.2541,5.5934,25.0
2500,22.8871,16.8542,26.0
2501,23.3931,16.4655,26.0
2502,22.894,15.2833,26.0
2503,25.5804,15.4167,26.0
2504,22.5214,15.9871,26.0
2505,21.7693,16.2194,26.0
2506,22.4432,14.5703,26.0
2507,21.9556,16.0653,26.0
2508,23.8324,17.3993,26.0
2509,22.3397,16.0078,26.0
2510,23.6116,16.8404,26.0
2511,22.8963,16.2585,26.0
2512,21.8843,16.0285,26.0
2513,23.0366,15.4144,26.0
2514,22.8043,15.4052,26.0
2515,21.7555,15.4144,26.0
2516,22.6985,16.7001,26.0
2517,21.7072,15.5754,26.0
2518,22.4754,15.3063,26.0
2519,22.9377,16.6817,26.0
2520,23.3655,15.718,26.0
2521,23.4782,15.7686,26.0
2522,23.0274,15.833,26.0
2523,21.9648,15.6605,26.0
2524,23.0619,16.1826,26.0
2525,22.5375,15.9664,26.0
2526,21.9142,15.9963,26.0
2527,23.2022,16.4287,26.0
2528,21.6635,17.351,26.0
2529,22.8687,15.1568,26.0
2530,22.963,15.9802,26.0
2531,23.0596,16.2585,26.0
2532,24.2096,16.1205,26.0
2533,23.1654,15.2948,26.0
2534,21.7072,15.4374,26.0
2535,23.2712,16.3643,26.0
2536,22.9193,16.4195,26.0
2537,21.7509,15.3776,26.0
2538,22.9354,15.3661,26.0
2539,20.64,17.1739,26.0
2540,23.2321,17.7926,26.0
2541,23.4,18.3929,26.0
2542,23.0895,16.3666,26.0
2543,23.5794,16.8703,26.0
2544,23.2988,16.385,26.0
2545,23.4759,16.8151,26.0
2546,22.6594,16.1504,26.0
2547,23.2321,15.0257,26.0
2548,22.0706,16.063,26.0
2549,22.0683,17.2797,26.0
2550,24.3039,15.4903,26.0
2551,22.7077,15.3845,26.0
2552,22.1189,15.8284,26.0
2553,24.0785,15.2833,26.0
2554,23.3448,16.4908,26.0
2555,23.4713,17.6132,26.0
